Date,Store_ID,Product_Category,Price,Discount,Advertising_Spend,Holiday,Temperature,Competitor_Price,Units_Sold
2023-03-21,S10,Sports,169.91,25,4209.99,0,19.7,163.9,22
2023-03-22,S03,Clothing,318.75,25,290.67,0,21.1,320.98,1
2023-03-23,S07,Clothing,104.97,10,990.24,0,17.1,94.85,23
2023-03-24,S02,Clothing,346.65,20,614.69,0,11.0,341.77,1
2023-03-25,S02,Groceries,193.99,5,1765.42,0,12.2,200.65,25
2023-03-26,S03,Clothing,491.11,5,4183.46,0,37.3,457.12,38
2023-03-27,S05,Electronics,83.07,15,3428.7,0,35.7,87.39,28
2023-03-28,S03,Clothing,359.31,5,3216.48,0,36.0,344.79,41
2023-03-29,S01,Electronics,147.19,0,828.45,0,29.4,155.26,35
2023-03-30,S05,Clothing,18.48,5,734.12,0,24.7,18.86,16
2023-03-31,S04,Groceries,169.79,25,2971.65,0,23.7,156.07,12
2023-04-01,S03,Sports,118.98,5,3060.41,0,37.2,109.86,51
2023-04-02,S07,Groceries,143.94,25,3512.03,0,17.7,150.71,11
2023-04-03,S06,Clothing,32.72,20,3792.73,0,35.2,33.35,17
2023-04-04,S01,Sports,191.1,10,117.03,0,15.3,196.52,17
2023-04-05,S02,Groceries,31.61,5,4491.0,0,16.6,28.8,39
2023-04-06,S04,Furniture,214.42,25,902.94,0,11.9,224.96,4
2023-04-07,S08,Clothing,97.57,5,1528.25,0,32.7,100.86,20
2023-04-08,S03,Electronics,274.23,25,993.29,0,18.4,298.71,1
2023-04-09,S04,Sports,143.28,5,3010.64,0,14.6,157.37,44
2023-04-10,S03,Clothing,361.76,0,1064.56,0,36.3,349.13,27
2023-04-11,S01,Electronics,172.24,0,1985.43,0,23.6,155.96,28
2023-04-12,S03,Sports,499.34,10,464.61,0,18.7,541.73,13
2023-04-13,S10,Clothing,493.74,10,4073.76,0,20.9,511.06,26
2023-04-14,S05,Furniture,289.76,5,4534.77,0,29.5,280.98,41
2023-04-15,S06,Clothing,454.89,25,4830.57,0,29.4,427.29,28
2023-04-16,S04,Clothing,430.24,20,4113.1,0,30.4,467.17,24
2023-04-17,S10,Electronics,359.26,15,2591.48,0,36.4,349.58,17
2023-04-18,S08,Groceries,173.47,0,2938.6,0,30.8,167.93,33
2023-04-19,S03,Clothing,287.34,0,2592.96,0,37.8,278.45,40
2023-04-20,S09,Furniture,11.93,15,121.94,0,21.8,12.86,9
2023-04-21,S06,Clothing,303.49,10,2564.48,0,18.3,314.49,26
2023-04-22,S07,Groceries,372.86,0,1417.5,0,17.0,362.92,39
2023-04-23,S01,Clothing,25.46,25,3878.43,0,26.0,26.3,25
2023-04-24,S05,Electronics,169.81,5,3419.69,0,20.3,180.06,44
2023-04-25,S05,Electronics,399.01,25,3372.93,0,35.0,428.88,13
2023-04-26,S01,Sports,75.7,25,2099.97,0,21.8,77.89,14
2023-04-27,S05,Clothing,414.57,0,3720.95,0,25.9,398.17,46
2023-04-28,S07,Groceries,421.48,10,3822.67,0,37.4,392.47,34
2023-04-29,S05,Electronics,138.97,25,3689.27,0,13.9,136.41,32
2023-04-30,S05,Clothing,349.27,5,2444.43,0,19.7,376.49,38
2023-05-01,S01,Sports,398.47,0,3082.61,0,19.4,425.83,37
2023-05-02,S03,Clothing,457.27,25,1889.27,0,30.3,498.26,11
2023-05-03,S08,Electronics,495.74,5,3714.38,0,31.6,473.49,33
2023-05-04,S09,Furniture,220.26,25,3167.74,0,20.7,210.65,17
2023-05-05,S01,Electronics,315.49,5,281.37,0,37.5,330.45,19
2023-05-06,S09,Electronics,367.92,0,762.51,0,38.0,402.5,29
2023-05-07,S10,Electronics,189.1,20,3236.83,0,36.4,174.15,20
2023-05-08,S01,Furniture,17.63,10,2962.45,0,33.1,18.19,24
2023-05-09,S01,Groceries,88.93,5,3469.8,0,30.5,94.37,40
2023-05-10,S05,Electronics,286.38,5,179.75,0,36.8,274.3,19
2023-05-11,S06,Groceries,69.4,0,2346.26,0,28.8,66.27,38
2023-05-12,S09,Groceries,393.99,5,532.01,0,30.4,395.06,22
2023-05-13,S02,Groceries,24.25,15,175.55,0,22.1,26.51,9
2023-05-14,S06,Electronics,263.58,10,4692.44,0,19.3,238.33,40
2023-05-15,S09,Furniture,136.59,5,4663.53,0,23.3,141.65,51
2023-05-16,S03,Furniture,61.85,10,698.61,0,12.2,64.44,21
2023-05-17,S07,Groceries,423.8,10,1118.25,0,20.4,397.76,24
2023-05-18,S06,Groceries,10.16,10,4773.51,0,34.5,9.52,42
2023-05-19,S03,Groceries,111.65,25,276.56,0,15.6,120.51,1
2023-05-20,S03,Groceries,368.16,20,3274.96,0,18.6,391.26,21
2023-05-21,S03,Groceries,463.57,20,2636.05,0,30.1,420.41,12
2023-05-22,S01,Sports,384.05,5,4081.57,0,21.4,353.26,35
2023-05-23,S05,Electronics,369.01,20,2917.95,0,31.9,393.6,17
2023-05-24,S10,Furniture,17.74,20,3094.67,0,24.1,16.55,19
2023-05-25,S09,Sports,471.04,0,4970.31,0,26.4,486.28,53
2023-05-26,S05,Sports,226.49,10,3691.61,0,19.4,230.62,27
2023-05-27,S07,Groceries,79.26,10,1396.97,0,15.4,82.55,23
2023-05-28,S10,Furniture,324.16,15,1289.96,0,36.2,319.85,13
2023-05-29,S10,Clothing,420.72,10,2788.65,0,34.6,381.81,36
2023-05-30,S07,Furniture,350.93,15,827.23,0,17.6,317.19,17
2023-05-31,S01,Sports,238.02,20,2631.61,0,28.6,235.9,17
2023-06-01,S04,Groceries,347.13,5,1332.08,0,11.5,354.74,26
2023-06-02,S10,Clothing,46.21,25,4320.07,0,16.1,48.45,25
2023-06-03,S07,Clothing,32.11,5,3391.98,0,32.2,31.37,39
2023-06-04,S03,Furniture,13.0,15,4148.7,0,35.7,13.23,38
2023-06-05,S07,Sports,323.98,15,383.93,0,29.1,350.95,10
2023-06-06,S10,Electronics,214.52,0,4890.0,0,33.8,193.92,48
2023-06-07,S07,Furniture,372.43,5,3325.62,0,28.8,409.63,44
2023-06-08,S10,Sports,112.09,15,201.13,0,24.8,106.0,12
2023-06-09,S08,Furniture,325.84,10,315.81,0,20.9,319.61,13
2023-06-10,S01,Sports,9.25,25,1767.81,0,10.6,9.52,6
2023-06-11,S01,Sports,31.4,5,310.95,0,27.5,29.43,17
2023-06-12,S02,Sports,382.01,0,1822.28,0,37.3,372.14,30
2023-06-13,S07,Electronics,289.09,10,3896.7,0,33.6,275.29,36
2023-06-14,S01,Furniture,199.26,10,162.97,0,15.0,204.67,22
2023-06-15,S05,Sports,202.47,20,676.49,0,27.6,186.66,6
2023-06-16,S02,Furniture,439.3,5,2123.98,0,24.6,448.96,31
2023-06-17,S08,Furniture,224.01,20,4184.27,0,29.5,245.25,35
2023-06-18,S08,Groceries,222.25,10,214.12,0,29.4,229.71,19
2023-06-19,S06,Clothing,322.63,5,3715.27,0,12.9,343.18,39
2023-06-20,S04,Sports,447.1,20,1678.99,0,30.1,424.55,12
2023-06-21,S06,Furniture,34.15,15,2528.94,0,25.5,33.75,22
2023-06-22,S05,Furniture,238.63,10,4281.78,0,31.6,230.28,40
2023-06-23,S03,Electronics,145.81,20,4677.01,0,23.9,146.34,30
2023-06-24,S02,Electronics,231.81,0,3836.51,0,30.0,218.25,34
2023-06-25,S04,Groceries,128.29,5,4030.8,0,10.2,119.37,37
2023-06-26,S09,Sports,453.78,15,147.18,0,29.2,410.63,5
2023-06-27,S01,Furniture,404.29,10,657.48,0,21.2,370.68,19
2023-06-28,S07,Electronics,440.62,10,1630.91,0,35.1,400.79,24
2023-06-29,S08,Clothing,219.91,25,792.42,0,29.3,241.25,10
2023-06-30,S07,Electronics,218.61,0,1768.34,0,31.9,231.36,36
2023-07-01,S06,Groceries,374.1,5,2663.79,0,18.5,396.19,32
2023-07-02,S05,Sports,294.44,0,3565.72,0,26.5,287.55,37
2023-07-03,S05,Groceries,290.18,5,4264.07,0,28.7,287.27,41
2023-07-04,S07,Electronics,99.15,20,4820.61,0,24.9,92.73,22
2023-07-05,S04,Furniture,393.52,10,1587.94,0,16.3,410.53,21
2023-07-06,S08,Groceries,452.48,15,3878.57,0,28.1,463.38,32
2023-07-07,S04,Electronics,115.25,25,2392.44,0,18.6,112.77,7
2023-07-08,S10,Clothing,266.67,5,3304.23,0,15.0,270.53,40
2023-07-09,S05,Furniture,322.93,20,4690.48,0,19.6,345.34,28
2023-07-10,S07,Furniture,363.6,25,484.27,0,11.9,398.25,4
2023-07-11,S02,Electronics,204.6,0,4120.97,0,36.1,200.87,44
2023-07-12,S05,Clothing,192.16,15,4381.15,0,24.2,196.84,28
2023-07-13,S09,Groceries,368.85,15,1866.61,0,13.7,374.5,19
2023-07-14,S04,Sports,129.02,25,4591.1,0,27.6,123.87,21
2023-07-15,S07,Furniture,277.51,5,2682.33,0,35.3,291.19,37
2023-07-16,S03,Sports,303.32,0,2663.56,0,38.0,290.84,21
2023-07-17,S04,Electronics,357.01,10,4942.25,0,15.1,361.0,36
2023-07-18,S01,Groceries,175.55,5,208.58,0,10.5,189.31,21
2023-07-19,S06,Electronics,354.21,25,2531.33,0,21.9,320.41,10
2023-07-20,S02,Clothing,260.23,25,4028.4,0,35.5,246.63,29
2023-07-21,S05,Electronics,305.06,5,3054.2,0,28.1,289.9,35
2023-07-22,S05,Clothing,256.44,5,3915.82,0,25.7,236.34,34
2023-07-23,S03,Electronics,442.36,0,2343.5,0,35.6,417.8,29
2023-07-24,S07,Furniture,411.29,20,1842.18,0,28.9,423.66,15
2023-07-25,S06,Furniture,226.0,10,1736.84,0,11.0,217.9,18
2023-07-26,S08,Clothing,398.74,25,3198.22,0,32.9,415.72,13
2023-07-27,S05,Electronics,112.55,15,433.01,0,15.1,106.99,8
2023-07-28,S02,Groceries,497.57,0,4171.78,0,30.6,462.72,43
2023-07-29,S07,Groceries,256.61,25,865.7,0,29.6,264.44,9
2023-07-30,S04,Electronics,275.11,0,2273.71,0,14.5,272.34,32
2023-07-31,S08,Groceries,382.42,0,1376.12,0,35.5,346.43,36
2023-08-01,S03,Groceries,384.12,20,1951.48,0,10.7,401.46,22
2023-08-02,S10,Furniture,209.1,20,3971.35,0,35.3,216.5,27
2023-08-03,S06,Groceries,415.35,15,2649.4,0,27.5,453.91,17
2023-08-04,S05,Groceries,5.07,5,1558.54,0,37.9,5.34,28
2023-08-05,S03,Furniture,61.67,5,2313.35,0,28.4,55.58,36
2023-08-06,S04,Furniture,410.13,25,3880.4,0,37.0,383.95,24
2023-08-07,S04,Groceries,241.95,15,975.85,0,20.4,229.94,13
2023-08-08,S08,Groceries,294.15,20,3804.33,0,37.2,279.25,20
2023-08-09,S10,Groceries,311.99,10,1260.63,0,28.4,320.0,24
2023-08-10,S06,Sports,221.83,10,1359.49,0,17.3,238.05,28
2023-08-11,S09,Furniture,438.78,25,1084.35,0,28.5,462.23,5
2023-08-12,S05,Clothing,195.62,25,4381.61,0,14.6,193.52,21
2023-08-13,S06,Sports,258.16,10,4533.03,0,14.1,277.29,28
2023-08-14,S03,Sports,120.51,25,4864.78,0,31.8,113.87,27
2023-08-15,S03,Groceries,311.84,25,2384.13,0,30.1,314.9,8
2023-08-16,S09,Electronics,35.04,20,4495.3,0,31.5,37.28,36
2023-08-17,S09,Sports,154.26,15,2626.25,0,20.8,161.17,17
2023-08-18,S05,Clothing,28.15,25,2311.76,0,15.6,30.39,5
2023-08-19,S08,Sports,246.38,10,2252.06,0,23.0,227.23,21
2023-08-20,S08,Clothing,47.11,15,700.71,0,34.7,43.88,15
2023-08-21,S01,Clothing,192.15,15,4239.25,0,16.6,193.21,29
2023-08-22,S02,Furniture,453.37,20,3485.11,0,13.3,446.58,22
2023-08-23,S07,Furniture,88.96,25,3404.22,0,21.1,92.95,10
2023-08-24,S03,Groceries,440.55,15,944.23,0,30.6,440.74,13
2023-08-25,S09,Furniture,234.9,25,3186.98,0,13.5,234.62,9
2023-08-26,S05,Sports,222.78,25,2333.64,0,21.0,220.25,3
2023-08-27,S06,Clothing,334.47,10,2355.24,0,13.9,331.53,24
2023-08-28,S05,Electronics,300.84,0,4907.32,0,10.7,308.07,51
2023-08-29,S02,Electronics,115.24,15,1271.97,0,19.6,106.68,14
2023-08-30,S02,Sports,176.2,10,2637.68,0,15.2,164.95,37
2023-08-31,S01,Furniture,61.07,20,1732.91,0,22.4,64.52,19
2023-09-01,S02,Clothing,230.82,25,2194.45,0,28.7,216.85,9
2023-09-02,S05,Clothing,53.11,15,4518.54,0,18.3,50.39,34
2023-09-03,S03,Electronics,177.65,0,4290.72,0,36.9,168.58,51
2023-09-04,S02,Groceries,21.37,5,1752.76,0,18.4,20.96,24
2023-09-05,S08,Furniture,291.77,25,3065.99,0,33.8,307.11,24
2023-09-06,S06,Sports,25.93,0,3544.12,0,23.4,25.21,34
2023-09-07,S06,Groceries,102.11,0,428.17,0,17.4,110.74,25
2023-09-08,S04,Furniture,188.59,5,3949.45,0,34.5,192.97,30
2023-09-09,S05,Groceries,252.77,5,2154.85,0,33.8,242.67,29
2023-09-10,S07,Furniture,449.39,20,4394.15,0,10.9,440.74,34
2023-09-11,S01,Groceries,381.87,20,784.12,0,10.8,406.36,6
2023-09-12,S03,Groceries,74.6,20,1543.18,0,27.2,80.03,12
2023-09-13,S07,Sports,226.21,5,3247.25,0,32.2,219.03,34
2023-09-14,S02,Electronics,333.53,20,4508.35,0,11.7,338.8,29
2023-09-15,S09,Clothing,73.51,0,1156.1,0,14.2,74.86,36
2023-09-16,S06,Sports,295.82,20,4413.55,0,35.7,272.44,33
2023-09-17,S01,Furniture,177.94,10,2501.35,0,21.9,175.61,21
2023-09-18,S05,Furniture,258.86,5,286.8,0,30.4,277.24,34
2023-09-19,S05,Clothing,262.8,0,4038.89,0,31.5,242.75,45
2023-09-20,S02,Electronics,459.24,15,104.76,0,20.0,437.38,13
2023-09-21,S10,Clothing,455.46,10,1403.72,0,19.3,467.43,29
2023-09-22,S10,Electronics,291.07,25,2422.48,0,30.6,268.24,1
2023-09-23,S07,Groceries,303.12,0,1251.22,0,18.2,302.52,41
2023-09-24,S04,Furniture,477.36,20,731.28,0,35.4,508.55,12
2023-09-25,S07,Sports,17.4,20,4951.37,0,34.9,19.09,29
2023-09-26,S10,Furniture,11.73,0,1767.61,0,37.5,12.11,39
2023-09-27,S05,Sports,149.53,20,1566.99,0,27.7,163.98,12
2023-09-28,S06,Clothing,248.99,5,388.22,0,33.8,244.71,26
2023-09-29,S07,Clothing,403.03,0,1858.18,0,15.0,424.88,32
2023-09-30,S09,Electronics,463.9,25,4944.4,0,25.7,486.36,12
2023-10-01,S05,Sports,432.76,10,4972.25,0,23.9,412.4,34
2023-10-02,S03,Groceries,442.32,10,1681.25,0,37.5,406.69,16
2023-10-03,S05,Electronics,20.64,10,4472.08,0,27.9,20.44,41
2023-10-04,S10,Electronics,44.87,25,2872.16,0,20.3,45.47,11
2023-10-05,S06,Clothing,348.34,15,2538.31,0,29.2,357.01,20
2023-10-06,S01,Groceries,40.89,20,4577.96,0,19.3,40.93,33
2023-10-07,S09,Sports,349.04,5,3069.92,0,14.0,315.11,34
2023-10-08,S04,Sports,295.55,5,1700.16,0,35.5,297.9,24
2023-10-09,S08,Clothing,358.95,20,320.92,0,23.4,338.44,2
2023-10-10,S05,Sports,377.0,5,353.54,0,37.1,398.87,15
2023-10-11,S09,Electronics,180.61,25,401.59,0,17.1,179.12,5
2023-10-12,S01,Groceries,402.87,10,4877.77,0,30.2,390.71,32
2023-10-13,S07,Electronics,33.36,0,2812.41,0,16.8,35.66,29
2023-10-14,S02,Clothing,249.66,0,111.54,0,37.1,250.39,20
2023-10-15,S10,Groceries,342.6,25,1329.1,0,35.9,308.92,12
2023-10-16,S06,Furniture,340.8,5,1659.8,0,34.8,354.41,24
2023-10-17,S10,Sports,43.77,10,595.53,0,14.4,47.81,20
2023-10-18,S10,Groceries,225.5,0,4565.94,0,11.6,211.55,50
2023-10-19,S09,Clothing,58.4,15,636.99,0,12.7,62.5,16
2023-10-20,S07,Electronics,82.99,25,285.14,0,21.4,80.38,1
2023-10-21,S05,Sports,70.2,15,4107.25,0,21.6,73.21,18
2023-10-22,S01,Electronics,48.58,25,4242.06,0,11.7,44.47,22
2023-10-23,S07,Furniture,212.78,20,4145.4,0,19.4,207.19,28
2023-10-24,S05,Electronics,453.31,5,1184.85,0,30.4,480.4,30
2023-10-25,S09,Electronics,150.25,10,1479.6,0,34.9,140.49,21
2023-10-26,S10,Electronics,376.23,10,3346.06,0,28.0,362.22,34
2023-10-27,S05,Clothing,174.66,20,1899.35,0,27.2,188.76,21
2023-10-28,S02,Electronics,264.73,0,2236.37,0,16.5,246.33,41
2023-10-29,S01,Groceries,351.57,15,1006.62,0,18.0,381.41,13
2023-10-30,S02,Groceries,293.59,10,3731.67,0,35.3,297.85,33
2023-10-31,S06,Clothing,173.09,0,2803.87,0,26.6,180.64,30
2023-11-01,S05,Clothing,313.24,10,1309.41,1,18.9,290.54,18
2023-11-02,S09,Electronics,135.92,20,2449.77,1,28.0,126.99,17
2023-11-03,S06,Electronics,333.26,0,4466.49,1,27.3,342.83,44
2023-11-04,S06,Furniture,328.62,5,3623.07,1,14.1,316.29,38
2023-11-05,S03,Groceries,260.27,0,4938.94,1,16.8,249.39,59
2023-11-06,S04,Electronics,117.43,5,396.27,1,13.9,125.65,19
2023-11-07,S04,Furniture,12.53,0,1133.58,1,17.9,12.03,29
2023-11-08,S06,Groceries,322.89,20,3421.65,1,29.0,352.89,24
2023-11-09,S03,Furniture,333.58,20,776.66,1,13.7,332.14,1
2023-11-10,S08,Sports,31.27,10,2860.48,0,21.2,33.99,31
2023-11-11,S05,Electronics,293.93,20,4689.03,0,29.5,285.2,25
2023-11-12,S05,Sports,36.5,10,175.55,0,22.5,36.02,11
2023-11-13,S01,Electronics,313.17,15,922.67,0,22.5,307.09,15
2023-11-14,S06,Clothing,224.23,0,3118.18,0,17.9,215.9,45
2023-11-15,S01,Groceries,68.43,0,423.64,0,34.8,72.38,18
2023-11-16,S03,Clothing,75.48,25,1909.76,0,26.0,71.3,10
2023-11-17,S07,Furniture,383.16,0,4060.16,0,16.5,353.4,54
2023-11-18,S07,Sports,370.63,20,4410.54,0,23.2,383.84,19
2023-11-19,S02,Electronics,245.85,15,660.93,0,26.9,247.18,12
2023-11-20,S01,Clothing,63.26,15,2771.25,0,22.7,59.97,19
2023-11-21,S03,Clothing,249.89,10,3271.2,0,36.2,250.68,36
2023-11-22,S09,Groceries,204.59,5,3647.12,0,18.5,216.74,38
2023-11-23,S08,Groceries,357.07,25,2945.72,0,15.8,326.3,13
2023-11-24,S02,Electronics,432.84,20,3383.28,0,20.0,449.61,28
2023-11-25,S05,Sports,445.04,15,2690.23,0,27.7,425.38,31
2023-11-26,S04,Furniture,303.18,5,1453.29,0,36.2,299.64,30
2023-11-27,S02,Sports,197.92,0,1504.3,0,25.1,193.85,38
2023-11-28,S08,Clothing,264.39,15,432.47,0,14.7,263.85,12
2023-11-29,S03,Furniture,151.44,15,2371.89,0,26.5,149.57,17
2023-11-30,S09,Sports,448.51,25,4939.59,0,28.0,461.08,24
2023-12-01,S06,Groceries,56.75,15,2527.99,1,33.9,52.45,23
2023-12-02,S10,Electronics,332.63,20,2338.18,1,32.6,347.52,21
2023-12-03,S01,Electronics,240.71,15,3245.48,1,33.3,247.01,17
2023-12-04,S08,Clothing,40.26,5,609.01,1,36.0,37.07,32
2023-12-05,S03,Groceries,480.96,20,959.51,1,27.9,488.15,5
2023-12-06,S06,Electronics,30.87,10,1775.46,1,28.1,31.65,22
2023-12-07,S03,Groceries,251.54,10,3209.81,1,19.9,242.52,35
2023-12-08,S01,Clothing,111.93,10,856.82,1,30.8,118.25,16
2023-12-09,S07,Groceries,67.96,10,456.94,1,21.7,73.46,12
2023-12-10,S05,Sports,82.41,0,4774.43,0,34.5,75.93,51
2023-12-11,S10,Clothing,233.36,0,3152.25,0,22.6,220.85,41
2023-12-12,S10,Clothing,495.7,0,3700.33,0,19.6,517.58,44
2023-12-13,S07,Electronics,395.66,0,1934.97,0,10.0,413.72,44
2023-12-14,S06,Clothing,338.15,10,4584.84,0,24.6,322.77,40
2023-12-15,S03,Electronics,112.62,10,2943.83,0,17.4,103.69,29
2023-12-16,S07,Clothing,271.2,15,2509.21,0,30.9,260.22,13
2023-12-17,S10,Furniture,126.25,5,573.3,0,20.2,131.21,24
2023-12-18,S07,Groceries,239.02,5,4463.81,0,21.4,231.24,38
2023-12-19,S01,Groceries,121.01,10,3425.85,0,15.9,130.66,34
2023-12-20,S03,Sports,112.41,25,321.73,0,22.8,104.95,6
2023-12-21,S07,Furniture,236.06,20,4662.76,0,26.7,228.15,25
2023-12-22,S07,Furniture,466.54,5,2749.61,0,21.1,427.54,33
2023-12-23,S02,Electronics,335.5,20,2306.07,0,16.0,335.68,17
2023-12-24,S03,Clothing,404.24,0,3299.29,0,14.8,439.35,40
2023-12-25,S05,Sports,267.17,10,4626.76,0,14.6,251.69,36
2023-12-26,S09,Sports,401.93,15,3299.63,0,27.6,382.95,26
2023-12-27,S02,Furniture,202.57,10,2107.83,0,17.8,186.76,28
2023-12-28,S04,Clothing,363.36,10,1691.92,0,18.7,360.97,22
2023-12-29,S07,Sports,331.05,20,2397.26,0,13.7,356.74,15
2023-12-30,S03,Sports,415.48,0,1628.16,0,28.7,379.99,37
2023-12-31,S01,Groceries,429.36,25,3813.43,0,28.2,417.92,17
2024-01-01,S08,Electronics,103.21,15,4347.68,0,14.7,106.52,38
2024-01-02,S03,Groceries,168.42,5,1674.8,0,31.8,179.6,28
2024-01-03,S01,Groceries,201.51,10,3880.95,0,37.5,213.94,39
2024-01-04,S07,Clothing,270.96,10,4374.39,0,12.4,276.01,40
2024-01-05,S02,Electronics,92.09,5,3399.11,0,23.6,84.19,34
2024-01-06,S10,Electronics,408.04,20,1750.25,0,15.0,416.43,16
2024-01-07,S10,Clothing,205.68,10,4726.25,0,31.4,190.49,43
2024-01-08,S07,Electronics,462.41,5,2776.78,0,12.0,457.15,35
2024-01-09,S06,Sports,247.53,10,3430.22,0,14.5,255.94,26
2024-01-10,S04,Clothing,449.58,20,4886.62,0,34.5,443.83,36
2024-01-11,S04,Furniture,498.55,10,333.49,0,15.6,529.82,17
2024-01-12,S07,Sports,258.07,15,4266.38,0,13.1,275.27,22
2024-01-13,S10,Groceries,205.88,25,2636.56,0,25.2,186.2,8
2024-01-14,S10,Clothing,211.45,5,349.17,0,11.4,224.63,17
2024-01-15,S10,Clothing,347.5,25,4089.64,0,17.9,373.47,20
2024-01-16,S08,Groceries,282.36,5,4484.44,0,22.7,259.04,43
2024-01-17,S03,Furniture,227.54,5,2544.22,0,25.9,231.13,34
2024-01-18,S07,Clothing,494.73,25,2566.19,0,17.8,501.71,12
2024-01-19,S10,Sports,307.32,25,3671.63,0,16.9,300.88,24
2024-01-20,S10,Groceries,111.06,10,245.92,0,23.2,117.68,7
2024-01-21,S09,Electronics,307.8,0,3190.06,0,28.7,333.67,40
2024-01-22,S10,Clothing,296.81,20,4112.41,0,10.9,298.84,24
2024-01-23,S05,Groceries,119.41,25,967.28,0,14.1,113.89,1
2024-01-24,S08,Clothing,415.39,5,2471.13,0,26.9,385.16,23
2024-01-25,S03,Groceries,96.76,5,599.35,0,18.8,93.82,23
2024-01-26,S08,Groceries,29.84,0,2022.52,0,34.2,27.98,39
2024-01-27,S02,Furniture,183.94,0,3552.65,0,21.0,195.52,38
2024-01-28,S04,Clothing,7.09,15,950.1,0,36.9,7.56,16
2024-01-29,S06,Furniture,292.63,15,4085.4,0,10.1,306.41,20
2024-01-30,S02,Sports,165.24,5,3242.9,0,21.4,173.3,40
2024-01-31,S10,Electronics,47.43,5,3325.94,0,22.7,44.52,33
2024-02-01,S07,Clothing,293.56,0,2732.96,0,37.3,283.56,37
2024-02-02,S02,Furniture,219.15,25,3355.63,0,24.2,240.93,18
2024-02-03,S10,Electronics,231.77,25,4363.56,0,28.2,225.31,13
2024-02-04,S07,Electronics,471.06,20,1957.55,0,33.1,479.1,6
2024-02-05,S06,Electronics,371.62,5,1066.83,0,17.7,357.23,23
2024-02-06,S05,Clothing,424.54,5,2306.53,0,10.1,404.92,22
2024-02-07,S05,Groceries,151.9,0,4272.66,0,14.3,142.71,40
2024-02-08,S02,Sports,78.22,5,583.95,0,15.2,75.11,23
2024-02-09,S04,Groceries,421.49,5,4869.11,0,12.6,441.1,46
2024-02-10,S10,Groceries,224.66,0,2323.14,0,12.8,231.92,30
2024-02-11,S01,Groceries,272.52,25,2841.64,0,10.4,285.36,14
2024-02-12,S07,Clothing,160.47,25,4784.28,0,12.5,151.41,29
2024-02-13,S02,Furniture,492.43,25,1544.31,0,16.3,511.81,14
2024-02-14,S06,Groceries,118.97,5,3822.53,0,17.3,122.02,37
2024-02-15,S02,Furniture,433.35,5,1291.23,0,27.9,433.86,30
2024-02-16,S01,Furniture,401.4,20,2900.08,0,13.9,415.37,16
2024-02-17,S01,Clothing,461.91,5,2891.1,0,28.1,499.08,34
2024-02-18,S10,Electronics,464.98,10,1798.2,0,13.3,470.25,32
2024-02-19,S10,Sports,379.48,25,3257.58,0,37.2,373.96,21
2024-02-20,S04,Clothing,101.76,10,1678.99,0,30.4,98.48,34
2024-02-21,S07,Electronics,460.72,15,643.8,0,16.2,457.58,11
2024-02-22,S01,Furniture,217.53,0,1661.72,0,16.7,215.47,38
2024-02-23,S01,Furniture,377.41,25,4172.99,0,20.7,345.57,16
2024-02-24,S08,Sports,304.71,10,4819.98,0,32.5,284.85,39
2024-02-25,S10,Furniture,408.57,20,1582.63,0,10.0,423.89,8
2024-02-26,S03,Sports,225.92,5,4284.83,0,17.6,228.39,37
2024-02-27,S08,Groceries,101.71,20,3803.97,0,13.0,99.21,13
2024-02-28,S01,Electronics,372.98,20,1987.12,0,17.2,407.64,18
2024-02-29,S01,Groceries,305.73,5,3227.12,0,19.6,328.78,31
2024-03-01,S05,Electronics,198.59,0,2228.84,0,18.3,188.02,37
2024-03-02,S10,Electronics,117.21,15,715.93,0,20.6,113.37,10
2024-03-03,S01,Sports,293.03,0,1364.19,0,20.0,302.41,36
2024-03-04,S09,Sports,179.55,5,2102.56,0,30.5,169.43,28
2024-03-05,S07,Furniture,97.09,0,4708.69,0,14.2,99.41,52
2024-03-06,S02,Sports,258.31,10,1093.1,0,20.1,268.61,17
2024-03-07,S07,Sports,234.3,15,2105.54,0,24.3,234.85,14
2024-03-08,S07,Furniture,78.27,10,3591.87,0,29.5,74.67,27
2024-03-09,S07,Groceries,92.43,15,575.07,0,22.9,85.33,13
2024-03-10,S06,Electronics,431.3,25,1778.21,0,31.2,418.11,10
2024-03-11,S03,Sports,215.37,20,2654.73,0,19.4,227.36,22
2024-03-12,S09,Groceries,135.52,15,1253.81,0,32.5,138.41,15
2024-03-13,S10,Groceries,166.01,25,1455.9,0,22.5,156.19,1
2024-03-14,S05,Groceries,456.62,0,1629.94,0,25.8,421.8,34
2024-03-15,S05,Clothing,362.49,0,2940.99,0,23.0,354.47,41
2024-03-16,S08,Furniture,277.37,10,2523.66,0,10.9,250.89,28
2024-03-17,S07,Clothing,495.95,0,1085.19,0,17.0,492.17,27
2024-03-18,S02,Electronics,29.75,15,3967.83,0,28.4,29.4,32
2024-03-19,S02,Sports,293.48,15,3549.57,0,19.9,312.09,22
2024-03-20,S02,Groceries,426.16,0,2489.56,0,33.1,465.9,35
2024-03-21,S09,Clothing,364.56,10,679.88,0,30.7,364.49,27
2024-03-22,S01,Electronics,283.98,5,357.98,0,14.0,273.63,21
2024-03-23,S05,Furniture,93.77,25,1843.89,0,11.8,98.2,5
2024-03-24,S06,Groceries,132.07,25,4161.95,0,22.5,135.16,25
